league,season,team,Player,nation,pos,age,born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK
ITA-Serie A,2526,Bologna,Lewis Ferguson,SCO,MF,26-261,1999,25,15,1421,15.8,1,0,1,1,0,0,7,1,0.06,0.0,0.06,0.06,0.06
ITA-Serie A,2526,Bologna,Lorenzo De Silvestri,ITA,DF,37-354,1988,11,5,426,4.7,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2526,Bologna,Martin Vitík,CZE,DF,23-111,2003,19,14,1325,14.7,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2526,Bologna,Massimo Pessina,ITA,GK,18-138,2007,4,3,353,3.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2526,Bologna,Nadir Zortea,ITA,DF,26-327,1999,31,16,1794,19.9,0,2,2,0,0,0,2,0,0.0,0.1,0.1,0.0,0.1
ITA-Serie A,2526,Bologna,Nicolò Cambiaghi,ITA,"MF,FW",25-135,2000,28,17,1518,16.9,3,4,7,3,0,0,3,1,0.18,0.24,0.42,0.18,0.42
ITA-Serie A,2526,Bologna,Nicolò Casale,ITA,DF,28-087,1998,12,8,678,7.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2526,Bologna,Nikola Moro,CRO,MF,28-061,1998,28,19,1753,19.5,2,0,2,2,0,0,1,0,0.1,0.0,0.1,0.1,0.1
ITA-Serie A,2526,Bologna,Remo Freuler,SUI,MF,34-027,1992,27,24,2058,22.9,1,2,3,1,0,0,5,0,0.04,0.09,0.13,0.04,0.13
ITA-Serie A,2526,Bologna,Riccardo Orsolini,ITA,"MF,FW",29-108,1997,34,26,2089,23.2,9,1,10,5,4,6,2,0,0.39,0.04,0.43,0.22,0.26
ITA-Serie A,2526,Bologna,Santiago Castro,ARG,FW,21-236,2004,33,24,2201,24.5,7,2,9,7,0,0,3,0,0.29,0.08,0.37,0.29,0.37
ITA-Serie A,2526,Bologna,Simon Sohm,SUI,MF,25-031,2001,12,9,717,8.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2526,Bologna,Thijs Dallinga,NED,FW,25-282,2000,21,9,786,8.7,2,2,4,2,0,0,2,0,0.23,0.23,0.46,0.23,0.46
ITA-Serie A,2526,Bologna,Tommaso Pobega,ITA,MF,26-301,1999,24,15,1300,14.4,2,1,3,2,0,0,1,1,0.14,0.07,0.21,0.14,0.21
ITA-Serie A,2526,Bologna,Torbjørn Heggem,NOR,DF,27-120,1999,25,22,2013,22.4,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2526,Bologna,Łukasz Skorupski,POL,GK,35-007,1991,17,17,1412,15.7,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2526,Cagliari,Adam Obert,SVK,"DF,MF",23-262,2002,33,31,2591,28.8,0,3,3,0,0,0,10,1,0.0,0.1,0.1,0.0,0.1
ITA-Serie A,2526,Cagliari,Agustín Albarracín,URU,FW,20-256,2005,2,0,33,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2526,Cagliari,Alberto Dossena,ITA,DF,27-211,1998,10,8,740,8.2,0,1,1,0,0,0,5,0,0.0,0.12,0.12,0.0,0.12
ITA-Serie A,2526,Cagliari,Alessandro Deiola,ITA,"MF,DF",30-284,1995,18,15,1286,14.3,0,2,2,0,0,0,3,0,0.0,0.14,0.14,0.0,0.14
ITA-Serie A,2526,Cagliari,Alessandro Di Pardo,ITA,"DF,MF",26-298,1999,3,0,54,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2526,Cagliari,Andrea Belotti,ITA,FW,32-143,1993,7,3,212,2.4,2,0,2,1,1,1,0,0,0.85,0.0,0.85,0.42,0.42
ITA-Serie A,2526,Cagliari,Elia Caprile,ITA,GK,24-260,2001,36,36,3240,36.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2526,Cagliari,Gabriele Zappa,ITA,DF,26-141,1999,29,16,1417,15.7,0,3,3,0,0,0,2,0,0.0,0.19,0.19,0.0,0.19
ITA-Serie A,2526,Cagliari,Gennaro Borrelli,ITA,FW,26-063,2000,26,12,1202,13.4,4,1,5,4,0,0,4,0,0.3,0.07,0.37,0.3,0.37
ITA-Serie A,2526,Cagliari,Gianluca Gaetano,ITA,"MF,FW",26-007,2000,31,19,1732,19.2,2,3,5,2,0,0,4,0,0.1,0.16,0.26,0.1,0.26
ITA-Serie A,2526,Cagliari,Ibrahim Sulemana,GHA,MF,22-355,2003,14,7,824,9.2,1,0,1,1,0,0,1,0,0.11,0.0,0.11,0.11,0.11
ITA-Serie A,2526,Cagliari,Joseph Liteta,ZAM,MF,20-079,2006,4,4,264,2.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2526,Cagliari,Juan Rodríguez,URU,DF,20-347,2005,15,15,1240,13.8,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2526,Cagliari,Leonardo Pavoletti,ITA,FW,37-167,1988,13,1,227,2.5,1,1,2,1,0,0,1,0,0.4,0.4,0.79,0.4,0.79
ITA-Serie A,2526,Cagliari,Luca Mazzitelli,ITA,MF,30-178,1995,18,9,767,8.5,2,2,4,2,0,0,3,0,0.23,0.23,0.47,0.23,0.47
ITA-Serie A,2526,Cagliari,Marco Palestra,ITA,"MF,DF",21-070,2005,35,33,2963,32.9,1,4,5,1,0,0,3,0,0.03,0.12,0.15,0.03,0.15
ITA-Serie A,2526,Cagliari,Matteo Prati,ITA,MF,22-135,2003,20,15,1268,14.1,1,0,1,1,0,0,4,0,0.07,0.0,0.07,0.07,0.07
ITA-Serie A,2526,Cagliari,Mattia Felici,ITA,MF,25-025,2001,11,4,411,4.6,2,1,3,2,0,0,3,0,0.44,0.22,0.66,0.44,0.66
ITA-Serie A,2526,Cagliari,Michael Folorunsho,ITA,"MF,FW",28-094,1998,26,24,1980,22.0,2,0,2,2,0,0,3,0,0.09,0.0,0.09,0.09,0.09
ITA-Serie A,2526,Cagliari,Michel Ndary Adopo,FRA,MF,25-297,2000,36,31,2889,32.1,1,2,3,1,0,0,4,0,0.03,0.06,0.09,0.03,0.09
ITA-Serie A,2526,Cagliari,Nicolò Cavuoti,ITA,MF,23-038,2003,4,0,44,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2526,Cagliari,Othniel Raterink,NED,DF,20-035,2006,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2526,Cagliari,Paul Mendy,SEN,FW,19-131,2007,7,2,237,2.6,2,0,2,2,0,0,0,0,0.76,0.0,0.76,0.76,0.76
ITA-Serie A,2526,Cagliari,Riyad Idrissi,ITA,"MF,DF",20-333,2005,23,4,783,8.7,2,0,2,2,0,0,3,0,0.23,0.0,0.23,0.23,0.23
ITA-Serie A,2526,Cagliari,Sebastiano Esposito,ITA,"FW,MF",23-314,2002,34,32,2505,27.8,6,5,11,5,1,1,6,0,0.22,0.18,0.4,0.18,0.36
ITA-Serie A,2526,Cagliari,Sebastiano Luperto,ITA,DF,29-248,1996,19,19,1706,19.0,1,0,1,1,0,0,3,0,0.05,0.0,0.05,0.05,0.05
ITA-Serie A,2526,Cagliari,Semih Kılıçsoy,TUR,FW,20-270,2005,22,11,975,10.8,4,0,4,4,0,0,1,0,0.37,0.0,0.37,0.37,0.37
ITA-Serie A,2526,Cagliari,Yael Trepy,,FW,,,8,0,91,1.0,1,0,1,1,0,0,0,0,0.99,0.0,0.99,0.99,0.99
ITA-Serie A,2526,Cagliari,Yerry Mina,COL,DF,31-231,1994,24,24,1970,21.9,1,0,1,1,0,0,5,1,0.05,0.0,0.05,0.05,0.05
ITA-Serie A,2526,Cagliari,Zito Luvumbo,ANG,"MF,FW",24-064,2002,12,2,329,3.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2526,Cagliari,Zé Pedro Figueiredo,POR,DF,28-340,1997,22,19,1637,18.2,0,1,1,0,0,0,5,0,0.0,0.05,0.05,0.0,0.05
ITA-Serie A,2526,Como,Alberto Moreno,ESP,DF,33-311,1992,17,11,1068,11.9,1,1,2,1,0,0,2,0,0.08,0.08,0.17,0.08,0.17
ITA-Serie A,2526,Como,Anastasios Douvikas,GRE,FW,26-283,1999,36,23,2110,23.4,13,1,14,12,1,1,0,0,0.55,0.04,0.6,0.51,0.55
ITA-Serie A,2526,Como,Andréa Le Borgne,FRA,MF,19-289,2006,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2526,Como,Assane Diao,SEN,MF,20-247,2005,15,11,903,10.0,2,1,3,2,0,0,2,0,0.2,0.1,0.3,0.2,0.3
ITA-Serie A,2526,Como,Diego Carlos,BRA,DF,33-058,1993,26,21,1940,21.6,1,0,1,1,0,0,8,0,0.05,0.0,0.05,0.05,0.05
ITA-Serie A,2526,Como,Edoardo Goldaniga,ITA,DF,32-191,1993,2,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2526,Como,Ignace Van Der Brempt,BEL,"DF,MF",24-041,2002,18,10,846,9.4,0,1,1,0,0,0,2,0,0.0,0.11,0.11,0.0,0.11
ITA-Serie A,2526,Como,Ivan Smolčić,CRO,DF,25-268,2000,26,18,1552,17.2,0,1,1,0,0,0,8,0,0.0,0.06,0.06,0.0,0.06
ITA-Serie A,2526,Como,Jacobo Ramón,ESP,DF,21-126,2005,30,28,2562,28.5,2,0,2,2,0,0,10,1,0.07,0.0,0.07,0.07,0.07
ITA-Serie A,2526,Como,Jayden Addai,NED,MF,20-259,2005,12,7,686,7.6,3,0,3,3,0,0,4,0,0.39,0.0,0.39,0.39,0.39
ITA-Serie A,2526,Como,Jean Butez,FRA,GK,30-338,1995,36,36,3240,36.0,0,1,1,0,0,0,3,0,0.0,0.03,0.03,0.0,0.03
ITA-Serie A,2526,Como,Jesus Rodríguez,ESP,MF,20-172,2005,29,17,1630,18.1,1,7,8,1,0,0,2,1,0.06,0.39,0.44,0.06,0.44
ITA-Serie A,2526,Como,Lucas Da Cunha,FRA,MF,24-337,2001,34,29,2559,28.4,4,4,8,1,3,3,4,0,0.14,0.14,0.28,0.04,0.18
ITA-Serie A,2526,Como,Marc-Oliver Kempf,GER,DF,31-104,1995,32,25,2155,23.9,4,1,5,4,0,0,3,0,0.17,0.04,0.21,0.17,0.21
ITA-Serie A,2526,Como,Martin Baturina,CRO,"MF,FW",23-085,2003,27,15,1406,15.6,6,3,9,6,0,0,0,0,0.38,0.19,0.58,0.38,0.58
ITA-Serie A,2526,Como,Maxence Caqueret,FRA,MF,26-086,2000,28,16,1406,15.6,2,5,7,2,0,0,3,0,0.13,0.32,0.45,0.13,0.45
ITA-Serie A,2526,Como,Máximo Perrone,ARG,MF,23-125,2003,34,31,2562,28.5,3,4,7,3,0,0,8,0,0.11,0.14,0.25,0.11,0.25
ITA-Serie A,2526,Como,Mërgim Vojvoda,KVX,"MF,DF",31-100,1995,29,19,1583,17.6,2,2,4,2,0,0,2,0,0.11,0.11,0.23,0.11,0.23
ITA-Serie A,2526,Como,Nicolas-Gerrit Kühn,GER,MF,26-131,2000,23,6,665,7.4,1,1,2,1,0,0,0,0,0.14,0.14,0.27,0.14,0.27
ITA-Serie A,2526,Como,Nicolás Paz,ARG,MF,21-246,2004,35,33,2878,32.0,12,6,18,12,0,2,5,0,0.38,0.19,0.56,0.38,0.56
ITA-Serie A,2526,Como,Sergi Roberto,ESP,MF,34-094,1992,18,5,527,5.9,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2526,Como,Stefan Posch,AUT,DF,28-363,1997,14,3,393,4.4,1,0,1,1,0,0,1,0,0.23,0.0,0.23,0.23,0.23
ITA-Serie A,2526,Como,Álex Valle,ESP,DF,22-017,2004,28,23,2026,22.5,1,4,5,1,0,0,3,0,0.04,0.18,0.22,0.04,0.22
ITA-Serie A,2526,Como,Álvaro Morata,ESP,FW,33-201,1992,24,9,913,10.1,0,1,1,0,0,1,4,1,0.0,0.1,0.1,0.0,0.1
ITA-Serie A,2526,Cremonese,Alberto Grassi,ITA,MF,31-066,1995,28,16,1593,17.7,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2526,Cremonese,Alessio Zerbin,ITA,MF,27-070,1999,31,16,1601,17.8,0,3,3,0,0,0,1,0,0.0,0.17,0.17,0.0,0.17
ITA-Serie A,2526,Cremonese,Antonio Sanabria,PAR,FW,30-069,1996,25,10,945,10.5,1,1,2,1,0,0,2,0,0.1,0.1,0.19,0.1,0.19
ITA-Serie A,2526,Cremonese,Dachi Lordkipanidze,GEO,MF,21-065,2005,1,0,29,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2526,Cremonese,David Okereke,NGA,"FW,MF",28-256,1997,9,3,372,4.1,2,0,2,2,0,0,0,0,0.48,0.0,0.48,0.48,0.48
ITA-Serie A,2526,Cremonese,Dennis Johnsen,NOR,"MF,FW",28-084,1998,11,5,390,4.3,1,1,2,1,0,0,0,0,0.23,0.23,0.46,0.23,0.46
ITA-Serie A,2526,Cremonese,Emil Audero,IDN,GK,29-114,1997,32,32,2880,32.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2526,Cremonese,Faris Pemi Moumbagna,CMR,FW,25-315,2000,5,0,93,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2526,Cremonese,Federico Baschirotto,ITA,DF,29-234,1996,29,29,2540,28.2,2,0,2,2,0,0,2,0,0.07,0.0,0.07,0.07,0.07
ITA-Serie A,2526,Cremonese,Federico Bonazzoli,ITA,FW,28-356,1997,33,29,2367,26.3,9,1,10,7,2,2,3,0,0.34,0.04,0.38,0.27,0.3
ITA-Serie A,2526,Cremonese,Federico Ceccherini,ITA,DF,34-001,1992,9,6,476,5.3,0,1,1,0,0,0,1,1,0.0,0.19,0.19,0.0,0.19
ITA-Serie A,2526,Cremonese,Filippo Terracciano,ITA,DF,23-093,2003,34,31,2839,31.5,2,0,2,2,0,0,6,0,0.06,0.0,0.06,0.06,0.06
ITA-Serie A,2526,Cremonese,Francesco Folino,ITA,DF,24-109,2002,18,7,722,8.0,1,0,1,1,0,0,1,0,0.12,0.0,0.12,0.12,0.12
ITA-Serie A,2526,Cremonese,Franco Vázquez,ARG,"FW,MF",37-079,1989,15,4,524,5.8,1,1,2,1,0,0,1,0,0.17,0.17,0.34,0.17,0.34
ITA-Serie A,2526,Cremonese,Giuseppe Pezzella,ITA,"MF,DF",28-164,1997,29,28,2405,26.7,0,1,1,0,0,0,8,1,0.0,0.04,0.04,0.0,0.04
ITA-Serie A,2526,Cremonese,Jamie Vardy,ENG,FW,39-121,1987,27,22,1928,21.4,6,2,8,6,0,0,4,0,0.28,0.09,0.37,0.28,0.37
ITA-Serie A,2526,Cremonese,Jari Vandeputte,BEL,MF,30-087,1996,30,23,1860,20.7,1,5,6,1,0,0,2,0,0.05,0.24,0.29,0.05,0.29
ITA-Serie A,2526,Cremonese,Jeremy Sarmiento,ECU,MF,23-330,2002,7,0,142,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2526,Cremonese,Manuel De Luca,ITA,FW,27-299,1998,2,0,16,0.2,1,0,1,0,1,1,0,0,5.63,0.0,5.63,0.0,0.0
ITA-Serie A,2526,Cremonese,Marco Silvestri,ITA,GK,35-071,1991,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2526,Cremonese,Martín Payero,ARG,MF,27-243,1998,25,16,1457,16.2,1,0,1,1,0,0,8,0,0.06,0.0,0.06,0.06,0.06
ITA-Serie A,2526,Cremonese,Matteo Bianchetti,ITA,DF,33-056,1993,25,23,2012,22.4,0,2,2,0,0,0,3,0,0.0,0.09,0.09,0.0,0.09
ITA-Serie A,2526,Cremonese,Michele Collocolo,ITA,MF,26-185,1999,6,5,308,3.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2526,Cremonese,Mikayil Ngor Faye,SEN,"MF,DF",21-302,2004,8,2,254,2.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2526,Cremonese,Milan Đurić,BIH,FW,35-355,1990,10,3,383,4.3,0,1,1,0,0,0,1,0,0.0,0.23,0.23,0.0,0.23
ITA-Serie A,2526,Cremonese,Morten Thorsby,NOR,MF,30-007,1996,9,6,517,5.7,1,0,1,1,0,0,1,0,0.17,0.0,0.17,0.17,0.17
ITA-Serie A,2526,Cremonese,Romano Floriani,ITA,MF,23-105,2003,26,12,1092,12.1,0,1,1,0,0,0,2,0,0.0,0.08,0.08,0.0,0.08
ITA-Serie A,2526,Cremonese,Sebastiano Luperto,ITA,DF,29-248,1996,13,13,1127,12.5,0,1,1,0,0,0,1,0,0.0,0.08,0.08,0.0,0.08
ITA-Serie A,2526,Cremonese,Tommaso Barbieri,ITA,MF,23-259,2002,27,17,1640,18.2,0,1,1,0,0,0,7,0,0.0,0.05,0.05,0.0,0.05
ITA-Serie A,2526,Cremonese,Warren Bondo,FRA,MF,22-239,2003,27,22,1762,19.6,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2526,Cremonese,Youssef Maleh,MAR,MF,27-263,1998,12,12,1004,11.2,1,0,1,1,0,0,2,1,0.09,0.0,0.09,0.09,0.09
ITA-Serie A,2526,Fiorentina,Abdelhamid Sabiri,MAR,MF,29-165,1996,1,0,27,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2526,Fiorentina,Albert Guðmundsson,ISL,"FW,MF",28-331,1997,31,26,2148,23.9,5,4,9,2,3,3,3,1,0.21,0.17,0.38,0.08,0.25
ITA-Serie A,2526,Fiorentina,Amir Richardson,MAR,MF,24-108,2002,2,0,42,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2526,Fiorentina,Cher Ndour,ITA,MF,21-289,2004,31,19,1762,19.6,2,0,2,2,0,0,2,0,0.1,0.0,0.1,0.1,0.1
ITA-Serie A,2526,Fiorentina,Christian Kouamé,CIV,"FW,MF",28-157,1997,2,0,27,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2526,Fiorentina,Daniele Rugani,ITA,DF,31-287,1994,5,3,261,2.9,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2526,Fiorentina,David de Gea,ESP,GK,35-186,1990,36,36,3240,36.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2526,Fiorentina,Dodô,BRA,"DF,MF",27-176,1998,34,34,2954,32.8,1,2,3,1,0,0,7,0,0.03,0.06,0.09,0.03,0.09
ITA-Serie A,2526,Fiorentina,Eddy Kouadio,CIV,DF,19-347,2006,3,0,72,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2526,Fiorentina,Edin Džeko,BIH,FW,40-056,1986,11,2,244,2.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2526,Fiorentina,Fabiano Parisi,ITA,"MF,FW",25-184,2000,22,17,1489,16.5,1,1,2,1,0,0,6,0,0.06,0.06,0.12,0.06,0.12
ITA-Serie A,2526,Fiorentina,Giovanni Fabbian,ITA,MF,23-118,2003,14,3,378,4.2,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2526,Fiorentina,Hans Nicolussi Caviglia,ITA,MF,25-328,2000,11,7,585,6.5,0,1,1,0,0,0,4,0,0.0,0.15,0.15,0.0,0.15
ITA-Serie A,2526,Fiorentina,Jack Harrison,ENG,"FW,MF",29-173,1996,13,9,832,9.2,1,3,4,1,0,0,0,0,0.11,0.32,0.43,0.11,0.43
ITA-Serie A,2526,Fiorentina,Jacopo Fazzini,ITA,"MF,FW",23-057,2003,20,5,584,6.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2526,Fiorentina,Luca Ranieri,ITA,DF,27-019,1999,33,28,2395,26.6,1,0,1,1,0,0,8,0,0.04,0.0,0.04,0.04,0.04
ITA-Serie A,2526,Fiorentina,Luís Balbo,VEN,DF,20-045,2006,4,1,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2526,Fiorentina,Manor Solomon,ISR,"FW,MF",26-292,1999,14,8,785,8.7,2,0,2,2,0,0,1,0,0.23,0.0,0.23,0.23,0.23
ITA-Serie A,2526,Fiorentina,Marco Brescianini,ITA,MF,26-112,2000,15,8,733,8.1,1,0,1,1,0,0,1,0,0.12,0.0,0.12,0.12,0.12
ITA-Serie A,2526,Fiorentina,Marin Pongračić,CRO,DF,28-243,1997,33,32,2804,31.2,0,0,0,0,0,0,11,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2526,Fiorentina,Mattia Viti,ITA,"MF,DF",24-108,2002,10,2,265,2.9,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2526,Fiorentina,Moise Kean,ITA,FW,26-073,2000,26,23,2036,22.6,8,1,9,6,2,2,4,0,0.35,0.04,0.4,0.27,0.31
ITA-Serie A,2526,Fiorentina,Niccolò Fortini,ITA,MF,20-088,2006,16,2,541,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2526,Fiorentina,Nicolò Fagioli,ITA,MF,25-089,2001,32,29,2491,27.7,2,3,5,2,0,0,5,0,0.07,0.11,0.18,0.07,0.18
ITA-Serie A,2526,Fiorentina,Pablo Marí,ESP,DF,32-254,1993,11,9,808,9.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2526,Fiorentina,Pietro Comuzzo,ITA,DF,21-081,2005,25,17,1579,17.5,1,0,1,1,0,0,2,0,0.06,0.0,0.06,0.06,0.06
ITA-Serie A,2526,Fiorentina,Riccardo Braschi,ITA,FW,19-261,2006,2,1,105,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2526,Fiorentina,Roberto Piccoli,ITA,FW,25-105,2001,30,14,1492,16.6,3,1,4,3,0,0,1,0,0.18,0.06,0.24,0.18,0.24
ITA-Serie A,2526,Fiorentina,Robin Gosens,GER,"DF,MF",31-311,1994,24,22,1733,19.3,3,1,4,3,0,0,2,0,0.16,0.05,0.21,0.16,0.21
ITA-Serie A,2526,Fiorentina,Rolando Mandragora,ITA,MF,28-317,1997,32,29,2304,25.6,6,3,9,5,1,1,7,0,0.23,0.12,0.35,0.2,0.31
ITA-Serie A,2526,Fiorentina,Simon Sohm,SUI,MF,25-031,2001,16,9,708,7.9,0,1,1,0,0,0,2,0,0.0,0.13,0.13,0.0,0.13
ITA-Serie A,2526,Fiorentina,Tariq Lamptey,GHA,MF,25-224,2000,2,1,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2526,Genoa,Aarón Martín,ESP,"MF,DF",29-020,1997,31,25,2096,23.3,1,5,6,1,0,1,2,0,0.04,0.21,0.26,0.04,0.26
ITA-Serie A,2526,Genoa,Albert Grønbaek,DEN,MF,24-354,2001,4,1,103,1.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2526,Genoa,Alessandro Marcandalli,ITA,DF,23-199,2002,30,27,2425,26.9,0,2,2,0,0,0,4,0,0.0,0.07,0.07,0.0,0.07
ITA-Serie A,2526,Genoa,Amorim,BRA,MF,20-359,2005,9,4,395,4.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2526,Genoa,Brooke Norton-Cuffy,ENG,"MF,DF",22-120,2004,26,25,2181,24.2,2,1,3,2,0,0,5,1,0.08,0.04,0.12,0.08,0.12
ITA-Serie A,2526,Genoa,Caleb Ekuban,GHA,"FW,MF",32-050,1994,30,6,988,11.0,4,1,5,4,0,0,0,0,0.36,0.09,0.46,0.36,0.46
ITA-Serie A,2526,Genoa,Daniele Sommariva,ITA,GK,28-298,1997,2,1,176,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2526,Genoa,Jean Onana,CMR,MF,26-124,2000,3,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2526,Genoa,Jeff Ekhator,ITA,"FW,MF",19-182,2006,29,9,929,10.3,3,0,3,3,0,0,3,0,0.29,0.0,0.29,0.29,0.29
ITA-Serie A,2526,Genoa,Johan Vásquez,MEX,DF,27-202,1998,35,35,3125,34.7,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2526,Genoa,Joi Nuredini,ALB,FW,18-280,2007,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2526,Genoa,Junior Messias,BRA,MF,34-364,1991,20,5,685,7.6,3,1,4,2,1,1,1,0,0.39,0.13,0.53,0.26,0.39
ITA-Serie A,2526,Genoa,Justin Bijlow,NED,GK,28-110,1998,15,15,1305,14.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2526,Genoa,Latif Ouedraogo,BFA,DF,18-201,2007,1,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2526,Genoa,Leo Skiri Østigård,NOR,DF,26-165,1999,30,30,2622,29.1,5,1,6,5,0,0,7,0,0.17,0.03,0.21,0.17,0.21
ITA-Serie A,2526,Genoa,Lorenzo Colombo,ITA,FW,24-065,2002,36,28,2152,23.9,7,1,8,6,1,2,2,0,0.29,0.04,0.33,0.25,0.29
ITA-Serie A,2526,Genoa,Lorenzo Venturino,ITA,FW,19-324,2006,2,0,40,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2526,Genoa,Mamedi Doucouré,FRA,DF,19-113,2007,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2526,Genoa,Maxwel Cornet,CIV,MF,29-227,1996,8,1,118,1.3,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2526,Genoa,Mikael Ellertsson,ISL,MF,24-062,2002,34,29,2587,28.7,1,1,2,1,0,0,1,1,0.03,0.03,0.07,0.03,0.07
ITA-Serie A,2526,Genoa,Morten Frendrup,DEN,MF,25-035,2001,34,33,2901,32.2,1,0,1,1,0,0,5,0,0.03,0.0,0.03,0.03,0.03
ITA-Serie A,2526,Genoa,Morten Thorsby,NOR,MF,30-007,1996,13,8,731,8.1,2,1,3,2,0,0,2,0,0.25,0.12,0.37,0.25,0.37
